Sample Name	Protocol REF	Parameter Value[FHB]	Unit	Term Source REF	Parameter Value[DTR]	Unit	Term Source REF	Parameter Value[SEP]	Unit	Term Source REF
sample_134	Phenotyping	33.5833333333333	score	UO		score	UO		score	UO
sample_1340	Phenotyping	38.8125	score	UO		score	UO	4.5	score	UO
sample_1341	Phenotyping	35.75	score	UO		score	UO	4.5	score	UO
sample_1342	Phenotyping	27.3125	score	UO		score	UO	13.5	score	UO
sample_1343	Phenotyping	30.1875	score	UO		score	UO	13.5	score	UO
sample_1344	Phenotyping	20.25	score	UO		score	UO	13.75	score	UO
sample_1345	Phenotyping	15.9375	score	UO		score	UO	4.5	score	UO
sample_1346	Phenotyping	15.9375	score	UO		score	UO	4.5	score	UO
sample_1347	Phenotyping	32.8125	score	UO		score	UO	13.25	score	UO
sample_1348	Phenotyping	2.75	score	UO		score	UO	1.25	score	UO
sample_1349	Phenotyping	0.32	score	UO		score	UO	1.25	score	UO
sample_135	Phenotyping	36.6666666666667	score	UO		score	UO		score	UO
sample_1350	Phenotyping	0.2025	score	UO		score	UO	1.25	score	UO
sample_1351	Phenotyping	7.5	score	UO		score	UO	6.0	score	UO
sample_1352	Phenotyping	5.5	score	UO		score	UO	6.0	score	UO
sample_1353	Phenotyping	11.725	score	UO		score	UO	5.5	score	UO
sample_1354	Phenotyping	21.0	score	UO		score	UO	8.75	score	UO
sample_1355	Phenotyping	27.5625	score	UO		score	UO	8.75	score	UO
sample_1356	Phenotyping	30.25	score	UO		score	UO	12.5	score	UO
sample_1357	Phenotyping	22.5	score	UO		score	UO	7.25	score	UO
sample_1358	Phenotyping	23.625	score	UO		score	UO	7.25	score	UO
sample_1359	Phenotyping	24.9375	score	UO		score	UO	2.75	score	UO
sample_136	Phenotyping	3.65111111111111	score	UO		score	UO		score	UO
sample_1360	Phenotyping	23.375	score	UO		score	UO	5.0	score	UO
sample_1361	Phenotyping	27.0	score	UO		score	UO	5.0	score	UO
sample_1362	Phenotyping	14.0	score	UO		score	UO	3.75	score	UO
sample_1363	Phenotyping	11.25	score	UO		score	UO	10.25	score	UO
sample_1364	Phenotyping	6.375	score	UO		score	UO	10.25	score	UO
sample_1365	Phenotyping	12.375	score	UO		score	UO	3.0	score	UO
sample_1366	Phenotyping	8.75	score	UO		score	UO	3.5	score	UO
sample_1367	Phenotyping	5.5	score	UO		score	UO	3.5	score	UO
sample_1368	Phenotyping	8.6	score	UO		score	UO	4.5	score	UO
sample_1369	Phenotyping	0.2625	score	UO		score	UO	15.0	score	UO
sample_137	Phenotyping	2.95833333333333	score	UO		score	UO		score	UO
sample_1370	Phenotyping	1.8	score	UO		score	UO	15.0	score	UO
sample_1371	Phenotyping	0.28	score	UO		score	UO	1.5	score	UO
sample_1372	Phenotyping	12.1125	score	UO		score	UO	4.0	score	UO
sample_1373	Phenotyping	8.8125	score	UO		score	UO	4.0	score	UO
sample_1374	Phenotyping	9.45	score	UO		score	UO	12.75	score	UO
sample_1375	Phenotyping	8.9375	score	UO		score	UO	4.0	score	UO
sample_1376	Phenotyping	6.875	score	UO		score	UO	4.0	score	UO
sample_1377	Phenotyping	10.575	score	UO		score	UO	5.0	score	UO
sample_1378	Phenotyping	3.055	score	UO		score	UO	3.0	score	UO
sample_1379	Phenotyping	5.2	score	UO		score	UO	3.0	score	UO
sample_138	Phenotyping	9.22222222222222	score	UO		score	UO		score	UO
sample_1380	Phenotyping	8.9375	score	UO		score	UO	2.5	score	UO
sample_1381	Phenotyping	13.125	score	UO		score	UO	3.5	score	UO
sample_1382	Phenotyping	14.0	score	UO		score	UO	3.5	score	UO
sample_1383	Phenotyping	19.125	score	UO		score	UO	3.0	score	UO
sample_1384	Phenotyping	22.0	score	UO		score	UO	5.25	score	UO
sample_1385	Phenotyping	21.25	score	UO		score	UO	5.25	score	UO
sample_1386	Phenotyping	23.75	score	UO		score	UO	4.25	score	UO
sample_1387	Phenotyping	16.625	score	UO		score	UO	2.25	score	UO
sample_1388	Phenotyping	21.375	score	UO		score	UO	2.25	score	UO
sample_1389	Phenotyping	18.0	score	UO		score	UO	3.0	score	UO
sample_139	Phenotyping	27.75	score	UO		score	UO		score	UO
sample_1390	Phenotyping	10.075	score	UO		score	UO	1.25	score	UO
sample_1391	Phenotyping	18.0	score	UO		score	UO	1.25	score	UO
sample_1392	Phenotyping	10.5	score	UO		score	UO	3.0	score	UO
sample_1393	Phenotyping	30.25	score	UO		score	UO	6.0	score	UO
sample_1394	Phenotyping	30.0	score	UO		score	UO	6.0	score	UO
sample_1395	Phenotyping	27.5625	score	UO		score	UO	1.75	score	UO
sample_1396	Phenotyping	11.375	score	UO		score	UO	4.0	score	UO
sample_1397	Phenotyping	17.8125	score	UO		score	UO	4.0	score	UO
sample_1398	Phenotyping	26.775	score	UO		score	UO	1.25	score	UO
sample_1399	Phenotyping	21.375	score	UO		score	UO	15.75	score	UO
sample_14	Phenotyping	1.40555555555556	score	UO		score	UO		score	UO
sample_140	Phenotyping	46.0	score	UO		score	UO		score	UO
sample_1400	Phenotyping	6.875	score	UO		score	UO	15.75	score	UO
sample_1401	Phenotyping	8.9375	score	UO		score	UO	6.0	score	UO
sample_1402	Phenotyping	2.475	score	UO		score	UO	1.5	score	UO
sample_1403	Phenotyping	3.29	score	UO		score	UO	1.5	score	UO
sample_1404	Phenotyping	2.0	score	UO		score	UO	3.0	score	UO
sample_1405	Phenotyping	30.1875	score	UO		score	UO	3.5	score	UO
sample_1406	Phenotyping	22.5625	score	UO		score	UO	3.5	score	UO
sample_1407	Phenotyping	20.25	score	UO		score	UO	4.0	score	UO
sample_1408	Phenotyping	9.1	score	UO		score	UO	11.5	score	UO
sample_1409	Phenotyping	7.5	score	UO		score	UO	11.5	score	UO
sample_141	Phenotyping	35.75	score	UO		score	UO		score	UO
sample_1410	Phenotyping	6.0	score	UO		score	UO	4.0	score	UO
sample_1411	Phenotyping	15.0	score	UO		score	UO	3.0	score	UO
sample_1412	Phenotyping	17.0	score	UO		score	UO	3.0	score	UO
sample_1413	Phenotyping	22.3125	score	UO		score	UO	2.5	score	UO
sample_1414	Phenotyping	23.75	score	UO		score	UO	4.5	score	UO
sample_1415	Phenotyping	15.9375	score	UO		score	UO	4.5	score	UO
sample_1416	Phenotyping	22.3125	score	UO		score	UO	8.75	score	UO
sample_1417	Phenotyping	31.25	score	UO		score	UO	1.75	score	UO
sample_1418	Phenotyping	15.9375	score	UO		score	UO	1.75	score	UO
sample_1419	Phenotyping	15.5	score	UO		score	UO	1.25	score	UO
sample_142	Phenotyping	22.0722222222222	score	UO		score	UO		score	UO
sample_1420	Phenotyping	20.0	score	UO		score	UO	4.5	score	UO
sample_1421	Phenotyping	27.5	score	UO		score	UO	4.5	score	UO
sample_1422	Phenotyping	16.875	score	UO		score	UO	4.25	score	UO
sample_1423	Phenotyping	22.3125	score	UO		score	UO	7.0	score	UO
sample_1424	Phenotyping	19.0	score	UO		score	UO	7.0	score	UO
sample_1425	Phenotyping	21.0	score	UO		score	UO	4.5	score	UO
sample_1426	Phenotyping	11.25	score	UO		score	UO	9.75	score	UO
sample_1427	Phenotyping	12.3375	score	UO		score	UO	9.75	score	UO
sample_1428	Phenotyping	11.25	score	UO		score	UO	12.75	score	UO
sample_1429	Phenotyping	25.0	score	UO		score	UO	11.5	score	UO
sample_143	Phenotyping	21.7222222222222	score	UO		score	UO		score	UO
sample_1430	Phenotyping	23.75	score	UO		score	UO	11.5	score	UO
sample_1431	Phenotyping	20.1875	score	UO		score	UO	9.25	score	UO
sample_1432	Phenotyping	9.75	score	UO		score	UO	8.25	score	UO
sample_1433	Phenotyping	7.3125	score	UO		score	UO	8.25	score	UO
sample_1434	Phenotyping	15.75	score	UO		score	UO	3.5	score	UO
sample_1435	Phenotyping	2.475	score	UO		score	UO	1.25	score	UO
sample_1436	Phenotyping	0.9	score	UO		score	UO	1.25	score	UO
sample_1437	Phenotyping	5.25	score	UO		score	UO	2.25	score	UO
sample_1438	Phenotyping	37.5	score	UO		score	UO	5.5	score	UO
sample_1439	Phenotyping	28.875	score	UO		score	UO	5.5	score	UO
sample_144	Phenotyping	35.3055555555556	score	UO		score	UO		score	UO
sample_1440	Phenotyping	38.8125	score	UO		score	UO	4.0	score	UO
sample_1441	Phenotyping	20.1875	score	UO		score	UO	2.25	score	UO
sample_1442	Phenotyping	16.875	score	UO		score	UO	2.25	score	UO
sample_1443	Phenotyping	18.375	score	UO		score	UO	3.5	score	UO
sample_1444	Phenotyping	2.08	score	UO		score	UO	5.25	score	UO
sample_1445	Phenotyping	2.925	score	UO		score	UO	5.25	score	UO
sample_1446	Phenotyping	2.0	score	UO		score	UO	1.0	score	UO
sample_1447	Phenotyping	3.0	score	UO		score	UO	3.0	score	UO
sample_1448	Phenotyping	4.9	score	UO		score	UO	3.0	score	UO
sample_1449	Phenotyping	10.8	score	UO		score	UO	2.5	score	UO
sample_145	Phenotyping	17.25	score	UO		score	UO		score	UO
sample_1450	Phenotyping	23.75	score	UO		score	UO	3.0	score	UO
sample_1451	Phenotyping	18.0625	score	UO		score	UO	3.0	score	UO
sample_1452	Phenotyping	18.0	score	UO		score	UO	1.0	score	UO
sample_1453	Phenotyping	25.875	score	UO		score	UO	7.25	score	UO
sample_1454	Phenotyping	19.125	score	UO		score	UO	7.25	score	UO
sample_1455	Phenotyping	24.9375	score	UO		score	UO	5.0	score	UO
sample_1456	Phenotyping	21.0	score	UO		score	UO	2.25	score	UO
sample_1457	Phenotyping	9.45	score	UO		score	UO	2.25	score	UO
sample_1458	Phenotyping	23.625	score	UO		score	UO	2.25	score	UO
sample_1459	Phenotyping	7.5625	score	UO		score	UO	1.75	score	UO
sample_146	Phenotyping	16.1777777777778	score	UO		score	UO		score	UO
sample_1460	Phenotyping	7.5625	score	UO		score	UO	1.75	score	UO
sample_1461	Phenotyping	14.875	score	UO		score	UO	1.0	score	UO
sample_1462	Phenotyping	25.0	score	UO		score	UO	4.75	score	UO
sample_1463	Phenotyping	17.0	score	UO		score	UO	4.75	score	UO
sample_1464	Phenotyping	21.375	score	UO		score	UO	4.75	score	UO
sample_1465	Phenotyping	21.375	score	UO		score	UO	7.5	score	UO
sample_1466	Phenotyping	25.0	score	UO		score	UO	7.5	score	UO
sample_1467	Phenotyping	20.25	score	UO		score	UO	3.75	score	UO
sample_1468	Phenotyping	3.1	score	UO		score	UO	4.0	score	UO
sample_1469	Phenotyping	2.75	score	UO		score	UO	4.0	score	UO
sample_147	Phenotyping	32.8888888888889	score	UO		score	UO		score	UO
sample_1470	Phenotyping	2.4	score	UO		score	UO	2.5	score	UO
sample_1471	Phenotyping	13.125	score	UO		score	UO	4.0	score	UO
sample_1472	Phenotyping	13.5	score	UO		score	UO	4.0	score	UO
sample_1473	Phenotyping	20.1875	score	UO		score	UO	1.5	score	UO
sample_1474	Phenotyping	0.375	score	UO		score	UO	1.75	score	UO
sample_1475	Phenotyping	1.8	score	UO		score	UO	1.75	score	UO
sample_1476	Phenotyping	0.1875	score	UO		score	UO	2.5	score	UO
sample_1477	Phenotyping	4.375	score	UO		score	UO	2.25	score	UO
sample_1478	Phenotyping	8.0	score	UO		score	UO	2.25	score	UO
sample_1479	Phenotyping	8.925	score	UO		score	UO	2.75	score	UO
sample_148	Phenotyping	2.91666666666667	score	UO		score	UO		score	UO
sample_1480	Phenotyping	9.0	score	UO		score	UO	8.25	score	UO
sample_1481	Phenotyping	7.5	score	UO		score	UO	8.25	score	UO
sample_1482	Phenotyping	8.8125	score	UO		score	UO	1.5	score	UO
sample_1483	Phenotyping	12.25	score	UO		score	UO	2.75	score	UO
sample_1484	Phenotyping	10.05	score	UO		score	UO	2.75	score	UO
sample_1485	Phenotyping	13.125	score	UO		score	UO	1.5	score	UO
sample_1486	Phenotyping	14.875	score	UO		score	UO	3.0	score	UO
sample_1487	Phenotyping	20.1875	score	UO		score	UO	3.0	score	UO
sample_1488	Phenotyping	15.0	score	UO		score	UO	2.5	score	UO
sample_1489	Phenotyping	15.0	score	UO		score	UO	5.0	score	UO
sample_149	Phenotyping	5.7	score	UO		score	UO		score	UO
sample_1490	Phenotyping	14.0625	score	UO		score	UO	5.0	score	UO
sample_1491	Phenotyping	13.475	score	UO		score	UO	6.5	score	UO
sample_1492	Phenotyping	42.0	score	UO		score	UO	8.5	score	UO
sample_1493	Phenotyping	38.5	score	UO		score	UO	8.5	score	UO
sample_1494	Phenotyping	50.375	score	UO		score	UO	8.5	score	UO
sample_1495	Phenotyping	4.9	score	UO		score	UO	5.25	score	UO
sample_1496	Phenotyping	2.275	score	UO		score	UO	5.25	score	UO
sample_1497	Phenotyping	8.0	score	UO		score	UO	2.0	score	UO
sample_1498	Phenotyping	37.125	score	UO		score	UO	9.75	score	UO
sample_1499	Phenotyping	42.0	score	UO		score	UO	9.75	score	UO
sample_15	Phenotyping	2.4	score	UO		score	UO		score	UO
sample_150	Phenotyping	2.28	score	UO		score	UO		score	UO
sample_1500	Phenotyping	30.25	score	UO		score	UO	18.25	score	UO
sample_1501	Phenotyping	8.75	score	UO		score	UO	3.0	score	UO
sample_1502	Phenotyping	7.0	score	UO		score	UO	3.0	score	UO
sample_1503	Phenotyping	3.45	score	UO		score	UO	3.75	score	UO
sample_1504	Phenotyping	3.5	score	UO		score	UO	8.0	score	UO
sample_1505	Phenotyping	6.75	score	UO		score	UO	8.0	score	UO
sample_1506	Phenotyping	7.5	score	UO		score	UO	8.0	score	UO
sample_1507	Phenotyping	5.425	score	UO		score	UO	3.0	score	UO
sample_1508	Phenotyping	5.6	score	UO		score	UO	3.0	score	UO
sample_1509	Phenotyping	8.4	score	UO		score	UO	2.0	score	UO
sample_151	Phenotyping	13.0	score	UO		score	UO		score	UO
sample_1510	Phenotyping	12.6	score	UO		score	UO	2.25	score	UO
sample_1511	Phenotyping	21.25	score	UO		score	UO	2.25	score	UO
sample_1512	Phenotyping	24.75	score	UO		score	UO	4.75	score	UO
sample_1513	Phenotyping	3.75	score	UO		score	UO	4.5	score	UO
sample_1514	Phenotyping	11.375	score	UO		score	UO	4.5	score	UO
sample_1515	Phenotyping	8.4	score	UO		score	UO	5.75	score	UO
sample_1516	Phenotyping	9.375	score	UO		score	UO	9.0	score	UO
sample_1517	Phenotyping	7.125	score	UO		score	UO	9.0	score	UO
sample_1518	Phenotyping	18.0	score	UO		score	UO	4.75	score	UO
sample_1519	Phenotyping	6.875	score	UO		score	UO	1.75	score	UO
sample_152	Phenotyping	11.3888888888889	score	UO		score	UO		score	UO
sample_1520	Phenotyping	7.0	score	UO		score	UO	1.75	score	UO
sample_1521	Phenotyping	9.0	score	UO		score	UO	2.5	score	UO
sample_1522	Phenotyping	12.25	score	UO		score	UO	15.25	score	UO
sample_1523	Phenotyping	21.0	score	UO		score	UO	15.25	score	UO
sample_1524	Phenotyping	37.5	score	UO		score	UO	5.0	score	UO
sample_1525	Phenotyping	15.75	score	UO		score	UO	7.25	score	UO
sample_1526	Phenotyping	14.0	score	UO		score	UO	7.25	score	UO
sample_1527	Phenotyping	23.75	score	UO		score	UO	3.5	score	UO
sample_1528	Phenotyping	4.25	score	UO		score	UO	1.25	score	UO
sample_1529	Phenotyping	9.1	score	UO		score	UO	1.25	score	UO
sample_153	Phenotyping	9.16111111111111	score	UO		score	UO		score	UO
sample_1530	Phenotyping	10.0	score	UO		score	UO	10.0	score	UO
sample_1531	Phenotyping	8.925	score	UO		score	UO	5.75	score	UO
sample_1532	Phenotyping	9.0	score	UO		score	UO	5.75	score	UO
sample_1533	Phenotyping	20.25	score	UO		score	UO	9.5	score	UO
sample_1534	Phenotyping	2.025	score	UO		score	UO	0.5	score	UO
sample_1535	Phenotyping	0.125	score	UO		score	UO	0.5	score	UO
sample_1536	Phenotyping	1.8	score	UO		score	UO	0.25	score	UO
sample_1537	Phenotyping	3.45	score	UO		score	UO	1.25	score	UO
sample_1538	Phenotyping	3.0	score	UO		score	UO	1.25	score	UO
sample_1539	Phenotyping	0.945	score	UO		score	UO	2.75	score	UO
sample_154	Phenotyping	25.6666666666667	score	UO		score	UO		score	UO
sample_1540	Phenotyping	1.3	score	UO		score	UO	1.75	score	UO
sample_1541	Phenotyping	1.125	score	UO		score	UO	1.75	score	UO
sample_1542	Phenotyping	2.5	score	UO		score	UO	2.25	score	UO
sample_1543	Phenotyping	11.0	score	UO		score	UO	2.5	score	UO
sample_1544	Phenotyping	17.0	score	UO		score	UO	2.5	score	UO
sample_1545	Phenotyping	13.125	score	UO		score	UO	0.5	score	UO
sample_1546	Phenotyping	6.475	score	UO		score	UO	18.25	score	UO
sample_1547	Phenotyping	7.125	score	UO		score	UO	18.25	score	UO
sample_1548	Phenotyping	6.875	score	UO		score	UO	4.75	score	UO
sample_1549	Phenotyping	4.5375	score	UO		score	UO	6.25	score	UO
sample_155	Phenotyping	26.0	score	UO		score	UO		score	UO
sample_1550	Phenotyping	10.0	score	UO		score	UO	6.25	score	UO
sample_1551	Phenotyping	16.625	score	UO		score	UO	3.5	score	UO
sample_1552	Phenotyping	9.0	score	UO		score	UO	2.75	score	UO
sample_1553	Phenotyping	26.125	score	UO		score	UO	2.75	score	UO
sample_1554	Phenotyping	16.875	score	UO		score	UO	7.0	score	UO
sample_1555	Phenotyping	23.75	score	UO		score	UO	5.25	score	UO
sample_1556	Phenotyping	28.875	score	UO		score	UO	5.25	score	UO
sample_1557	Phenotyping	19.0	score	UO		score	UO	2.5	score	UO
sample_1558	Phenotyping	21.375	score	UO		score	UO	2.75	score	UO
sample_1559	Phenotyping	22.5625	score	UO		score	UO	2.75	score	UO
sample_156	Phenotyping	29.2777777777778	score	UO		score	UO		score	UO
sample_1560	Phenotyping	15.0	score	UO		score	UO	4.5	score	UO
sample_1561	Phenotyping	19.125	score	UO		score	UO	2.25	score	UO
sample_1562	Phenotyping	11.375	score	UO		score	UO	2.25	score	UO
sample_1563	Phenotyping	12.75	score	UO		score	UO	2.75	score	UO
sample_1564	Phenotyping	21.0	score	UO		score	UO	3.0	score	UO
sample_1565	Phenotyping	19.125	score	UO		score	UO	3.0	score	UO
sample_1566	Phenotyping	14.625	score	UO		score	UO	2.5	score	UO
sample_1567	Phenotyping	11.0	score	UO		score	UO	11.0	score	UO
sample_1568	Phenotyping	9.5	score	UO		score	UO	11.0	score	UO
sample_1569	Phenotyping	8.225	score	UO		score	UO	2.5	score	UO
sample_157	Phenotyping	15.5222222222222	score	UO		score	UO		score	UO
sample_1570	Phenotyping	0.375	score	UO		score	UO	4.75	score	UO
sample_1571	Phenotyping	0.55	score	UO		score	UO	4.75	score	UO
sample_1572	Phenotyping	1.8	score	UO		score	UO	3.5	score	UO
sample_1573	Phenotyping	6.125	score	UO		score	UO	1.25	score	UO
sample_1574	Phenotyping	8.8125	score	UO		score	UO	1.25	score	UO
sample_1575	Phenotyping	4.95	score	UO		score	UO	1.5	score	UO
sample_1576	Phenotyping	3.1625	score	UO		score	UO	5.0	score	UO
sample_1577	Phenotyping	1.89	score	UO		score	UO	5.0	score	UO
sample_1578	Phenotyping	7.0	score	UO		score	UO	5.75	score	UO
sample_1579	Phenotyping	2.5	score	UO		score	UO	9.5	score	UO
sample_158	Phenotyping	15.8888888888889	score	UO		score	UO		score	UO
sample_1580	Phenotyping	6.375	score	UO		score	UO	9.5	score	UO
sample_1581	Phenotyping	5.625	score	UO		score	UO	4.5	score	UO
sample_1582	Phenotyping	7.4	score	UO		score	UO	7.0	score	UO
sample_1583	Phenotyping	31.5	score	UO		score	UO	7.0	score	UO
sample_1584	Phenotyping	24.75	score	UO		score	UO	4.25	score	UO
sample_1585	Phenotyping	13.0	score	UO		score	UO	5.75	score	UO
sample_1586	Phenotyping	16.25	score	UO		score	UO	5.75	score	UO
sample_1587	Phenotyping	27.5	score	UO		score	UO	3.0	score	UO
sample_1588	Phenotyping	3.9	score	UO		score	UO	1.75	score	UO
sample_1589	Phenotyping	10.0	score	UO		score	UO	1.75	score	UO
sample_159	Phenotyping	23.55	score	UO		score	UO		score	UO
sample_1590	Phenotyping	13.125	score	UO		score	UO	4.0	score	UO
sample_1591	Phenotyping	9.975	score	UO		score	UO	8.25	score	UO
sample_1592	Phenotyping	19.125	score	UO		score	UO	8.25	score	UO
sample_1593	Phenotyping	9.375	score	UO		score	UO	2.5	score	UO
sample_1594	Phenotyping	4.8	score	UO		score	UO	3.0	score	UO
sample_1595	Phenotyping	4.125	score	UO		score	UO	3.0	score	UO
sample_1596	Phenotyping	6.825	score	UO		score	UO	1.25	score	UO
sample_1597	Phenotyping	0.1875	score	UO		score	UO	2.75	score	UO
sample_1598	Phenotyping	1.4	score	UO		score	UO	2.75	score	UO
sample_1599	Phenotyping	4.725	score	UO		score	UO	3.5	score	UO
sample_16	Phenotyping	18.3444444444444	score	UO		score	UO		score	UO
sample_160	Phenotyping	15.5555555555556	score	UO		score	UO		score	UO
sample_1600	Phenotyping	1.6	score	UO		score	UO	1.75	score	UO
sample_1601	Phenotyping	2.625	score	UO		score	UO	1.75	score	UO
sample_1602	Phenotyping	4.0	score	UO		score	UO	1.0	score	UO
sample_1603	Phenotyping	7.875	score	UO		score	UO	1.0	score	UO
sample_1604	Phenotyping	5.625	score	UO		score	UO	1.0	score	UO
sample_1605	Phenotyping	6.4625	score	UO		score	UO	2.25	score	UO
sample_1606	Phenotyping	13.5375	score	UO		score	UO	4.75	score	UO
sample_1607	Phenotyping	14.0	score	UO		score	UO	4.75	score	UO
sample_1608	Phenotyping	21.25	score	UO		score	UO	3.5	score	UO
sample_1609	Phenotyping	10.0	score	UO		score	UO	2.25	score	UO
sample_161	Phenotyping	18.5277777777778	score	UO		score	UO		score	UO
sample_1610	Phenotyping	6.875	score	UO		score	UO	2.25	score	UO
sample_1611	Phenotyping	3.0375	score	UO		score	UO	3.5	score	UO
sample_1612	Phenotyping	14.625	score	UO		score	UO	7.5	score	UO
sample_1613	Phenotyping	11.375	score	UO		score	UO	7.5	score	UO
sample_1614	Phenotyping	18.0	score	UO		score	UO	1.0	score	UO
sample_1615	Phenotyping	12.0	score	UO		score	UO	4.25	score	UO
sample_1616	Phenotyping	7.875	score	UO		score	UO	4.25	score	UO
sample_1617	Phenotyping	12.75	score	UO		score	UO	2.75	score	UO
sample_1618	Phenotyping	19.125	score	UO		score	UO	3.5	score	UO
sample_1619	Phenotyping	15.9375	score	UO		score	UO	3.5	score	UO
sample_162	Phenotyping	24.1111111111111	score	UO		score	UO		score	UO
sample_1620	Phenotyping	18.0	score	UO		score	UO	7.25	score	UO
sample_1621	Phenotyping	16.625	score	UO		score	UO	9.5	score	UO
sample_1622	Phenotyping	18.0625	score	UO		score	UO	9.5	score	UO
sample_1623	Phenotyping	23.75	score	UO		score	UO	2.0	score	UO
sample_1624	Phenotyping	15.9375	score	UO		score	UO	4.0	score	UO
sample_1625	Phenotyping	14.0	score	UO		score	UO	4.0	score	UO
sample_1626	Phenotyping	23.625	score	UO		score	UO	3.0	score	UO
sample_1627	Phenotyping	0.175	score	UO		score	UO	1.0	score	UO
sample_1628	Phenotyping	2.55	score	UO		score	UO	1.0	score	UO
